"STU_ID","X1SES","X1MTHEFF","X1TXMTSCOR","X3TGPAMAT"
"11097",-0.358,0.22,48.8352,2
"11098",0.1556,-2.09,52.3522,2
"11100",0.1314,0.49,69.0434,1.5
"11101",-1.2064,-7,51.0533,3
"11103",-0.8455,-1.37,29.4907,0.5
"11104",0.21,0.1,59.1463,2.5
"11105",0.4897,1.17,31.7122,2
"11107",-1.245,-0.97,57.3664,3.5
"11110",0.3854,1.34,61.7671,2.5
"11112",0.7328,-0.56,59.4675,2.5
"11114",1.3734,0.1,63.3879,4
"11115",-1.7157,-7,39.7583,1.5
"11116",0.1779,-1.41,52.4525,3
"11117",0.0169,0.9,35.9925,2
"11119",-0.5377,1.34,53.3396,3
"11120",1.2487,1.62,59.0118,3
"11122",0.1324,-0.17,56.9923,2.5
"11123",0.3735,1.62,65.6322,3.5
"11125",-0.8455,-7,48.6345,2.5
"11131",-0.482,0.1,48.8373,2.5
"11132",1.8772,-1.41,62.0845,2.5
"11133",-0.9289,0.1,36.4995,2
"11135",-1.102,-1.41,34.9793,0.5
"11137",-0.7751,1.62,58.8649,3
"11140",-0.4867,0.22,44.0792,3
"11142",-0.8852,-1.02,60.797,1
"11143",-0.1777,-9,52.0181,4
"11144",-0.5072,-1.85,46.2542,1
"11148",-0.4879,-0.17,55.3911,2
"11149",-1.2268,-0.17,49.797,1.5
"11151",0.466,0.1,59.3874,3
"11155",0.4885,0.1,47.6535,2.5
"11156",0.9113,0.1,64.1155,2.5
"11158",0.5758,-0.17,70.2704,3.5
"11160",1.8848,-0.17,50.7206,3.5
"11161",0.8618,-7,63.2935,3
"11162",0.8066,0.55,60.1899,3.5
"11163",-0.1199,0.1,44.4811,0.5
"11165",-1.1291,-0.75,43.4483,1.5
"11166",0.1767,1.21,54.4458,2
"11167",0.6768,-0.58,55.4523,2
"11169",-0.1473,0.1,44.8633,1
"11170",-0.3091,-0.56,36.3329,0.5
"11172",0.3377,0.51,66.8336,2
"11174",-0.2123,-1.82,65.1028,3.5
"11175",-0.3254,1.62,40.9676,1
"11176",-0.139,-1.41,45.4373,2
"11178",0.0581,-9,53.1434,0.25
"11179",0.2825,-1.41,31.7407,1.5
"11180",-0.6119,-0.17,40.7471,2
"11181",-0.4542,-7,38.334,1.5
"11182",-0.3664,0.51,42.6439,1.5
"11186",0.7183,-0.17,61.7678,3.5
"11187",0.0027,-0.44,50.3196,1.5
"11188",-1.2626,-0.95,42.4579,1
"11189",0.7743,-0.97,62.4626,4
"11191",0.2353,0.1,56.0481,2
"11192",0.8722,-0.17,56.5332,3
"11193",-0.561,-7,31.644,1.5
"11194",0.6725,0.1,57.9113,2.5
"11195",-0.2091,-0.56,58.6845,3.5
"11196",-0.5007,0.55,51.679,2.5
"11197",-0.1942,1.62,45.0727,3
"11198",-0.3188,0.1,63.2878,2
"11199",-0.1905,-7,46.328,1
"11200",0.3072,-9,61.3049,3.5
"11202",0.3822,0.1,51.5856,2
"11205",-0.8649,-7,62.1468,2.5
"11206",-0.3714,0.1,47.4244,4
"11209",0.7434,-0.17,49.2922,3
"11210",-0.5109,-0.85,48.0161,2.5
"11211",-0.8386,-0.58,46.1296,1
"11213",-1.2225,-1.22,49.9779,2
"11214",1.2501,-0.58,57.2027,2
"11215",0.0789,-1.41,49.9598,3.5
"11216",-0.4813,1.62,68.1984,4
"11217",-0.9147,1.34,54.0847,1
"11218",-0.9952,-7,30.0192,2
"11219",1.0042,-0.58,54.049,3
"11221",-1.0657,0.27,47.4949,1
"11222",-0.3623,-7,55.9925,3
"11226",-0.0176,0.1,47.0081,1.5
"11227",0.0101,-1.68,44.6544,2
"11234",0.5117,0.94,51.136,3
"11236",-0.6574,-2.92,30.2891,1
"11237",-0.2689,-7,38.7511,1
"11238",1.3607,0.94,64.9001,3.5
"11239",0.5242,0.1,67.847,3.5
"11241",-0.4635,-7,42.3755,2.5
"11242",-0.6232,-0.17,59.9676,2.5
"11243",-0.9366,0.1,39.5352,1
"11246",0.1218,-0.44,32.9825,0.5
"11249",-0.5356,-7,28.3465,0.5
"11253",1.6527,1.62,55.7128,3.5
"11254",-0.1456,-0.17,47.606,2.5
"11255",0.2892,0.12,57.9333,1
"11256",0.8304,1.62,59.5656,3
"11257",0.3707,-9,52.6212,3.5
"11258",-1.4492,-7,31.6782,1
"11261",-0.5089,1.17,62.3804,2.5
"11262",1.1856,0.1,45.2339,3
"11263",1.2607,0.1,53.3694,3
"11264",0.2389,-7,45.8256,2
"11265",0.6261,0.1,58.4848,3
"11266",-0.9992,-0.17,35.0753,2
"11269",-0.9595,-1.41,54.5972,2
"11270",-0.0494,0.1,44.5644,1.5
"11271",0.7668,-0.56,38.9052,3
"11272",0.2445,-0.17,53.2811,2.5
"11274",0.7488,1.62,35.9429,2
"11275",1.0352,-0.3,46.5552,1
"11277",-0.5682,0.1,53.0097,2.5
"11278",0.5764,-0.58,57.9709,2.5
"11279",0.1204,0.94,47.9985,2.5
"11281",-0.8866,-7,27.6765,1.5
"11287",0.4457,-0.17,54.8476,2.5
"11288",-0.9782,-0.56,46.2467,2
"11291",-0.4584,0.51,43.8186,3
"11293",-0.8955,-7,28.7073,2.5
"11294",0.0656,-0.3,59.8577,3
"11295",-0.005,0.1,51.9346,1
"11297",0.2316,0.39,45.1411,1
"11298",0.2213,0.1,55.4924,1
"11300",-1.5501,0.1,42.6123,1
"11301",0.3709,1.23,66.9111,2.5
"11303",0.6688,0.1,54.1718,1.5
"11304",1.2464,0.51,56.1591,3
"11305",0.7585,-0.97,53.8607,2
"11308",-0.8103,-1.41,32.9802,1.5
"11310",-0.9183,-2.92,24.0999,2.5
"11315",-1.1056,0.56,62.139,3
"11316",1.2324,1.62,62.9283,4
"11317",-0.5168,-0.3,45.9354,1
"11321",-0.5906,1.62,35.1267,1
"11323",0.7678,1.62,62.271,3.5
"11324",-0.1676,-1.02,64.0385,3
"11325",0.4913,-1.41,36.02,1
"11326",0.4193,-7,52.8247,4
"11327",0.5498,-0.17,66.683,3.5
"11328",0.2723,0.1,42.7875,2.5
"11329",-0.3975,-0.73,36.4943,1
"11331",-0.4642,-0.97,50.1618,2
"11332",0.2302,-2.51,50.552,2
"11333",-0.8861,-0.98,45.507,2
"11339",-1.0941,-1.53,50.4323,1
"11341",-0.2033,-0.56,41.4223,1
"11343",1.2968,-0.3,57.7146,2
"11345",-0.056,-0.17,51.9848,1
"11348",-0.6901,-0.97,39.6311,1
"11349",0.1757,0.1,37.7521,2
"11350",0.7478,0.1,51.4055,4
"11352",0.2901,-1.02,46.557,2
"11355",0.5584,0.1,47.6714,2
"11357",0.0733,-0.17,53.7741,1.5
"11358",-1.0862,-0.44,47.9925,2.5
"11359",-0.4052,0.95,34.0944,2.5
"11361",-0.0552,0.1,64.2642,2.5
"11362",0.0275,1.62,42.7269,2
"11364",0.8313,0.1,57.1537,1.5
"11366",1.04,0.1,59.4653,3.5
"11368",-0.2302,-1.02,47.7017,1
"11370",0.1192,-0.56,48.6131,1.5
"11372",-0.4559,0.49,45.27,2
"11374",-1.0067,1.62,57.4533,3.5
"11375",-0.0996,1.23,52.4163,2
"11376",-0.4204,-0.29,49.8464,1.5
"11381",0.3562,-0.17,58.2575,3
"11384",-0.1326,0.1,43.5537,2
"11385",-1.2098,0.1,50.5465,3
"11387",-0.4484,0.1,41.1459,2.5
"11390",-0.1617,-9,51.8831,3
"11391",-0.1431,0.1,42.2333,3
"11392",-0.0485,-1,56.3947,2
"11396",0.3202,1.62,62.8185,3
"11397",-0.6042,0.68,51.0387,1.5
"11400",0.8891,0.1,48.6769,3.5
"11401",-0.2347,-0.3,38.5232,1
"11402",0.7837,0.1,50.1493,2
"11403",-0.0488,0.95,57.516,2.5
"11404",-0.6665,0.1,61.7726,3
"11406",-0.6061,-0.58,48.3115,1
"11412",0.914,0.39,64.4948,4
"11413",0.0514,-0.17,47.5142,1.5
"11414",0.5367,-0.17,51.3569,3
"11415",0.9661,0.51,58.585,2
"11418",0.0121,-0.56,56.3542,3.5
"11420",1.2533,0.1,60.8751,2.5
"11422",-0.8192,-9,46.996,1.5
"11425",1.3938,0.95,49.7362,1.5
"11426",1.0269,1.62,63.3616,3.5
"11428",-0.2739,0.95,49.801,4
"11429",-0.4677,-1.02,50.0574,1.5
"11431",1.0361,0.12,48.9898,2
"11432",0.2488,-0.56,43.6301,3
"11433",0.7279,0.49,47.9318,2.5
"11437",0.4466,-0.29,39.1601,1
"11440",0.3502,0.1,45.8971,2
"11444",1.2607,0.1,63.8371,3
"11446",-0.8602,-0.3,45.8067,3.5
"11448",1.2522,0.95,51.0345,4
"11452",-0.2125,1.62,46.9816,2
"11456",-0.5576,0.1,40.6031,2
"11459",-0.1997,-1.41,50.2799,3
"11460",-0.0301,-0.29,29.1953,1.5
"11461",1.7355,0.1,59.9009,2
"11463",-0.7735,0.1,54.6438,2.5
"11464",0.5117,0.1,54.9412,2
"11465",-0.4601,-0.3,50.0431,2
"11466",0.5718,1.62,68.7112,4
"11468",0.2529,-2.92,46.9851,2
"11469",1.171,-0.17,56.1875,3.5
"11470",-0.6871,0.94,53.2541,4
"11472",1.2203,0.51,68.2263,3.5
"11473",0.5768,-0.17,57.6955,3.5
"11475",-0.1996,0.1,59.2694,1
"11479",1.3586,0.1,55.0186,2.5
"11480",1.2626,0.1,73.8152,4
"11481",0.4671,0.1,60.121,4
"11483",-0.2477,-0.29,37.4536,1
"11484",0.7154,-0.3,61.5408,4
"11485",-1.2803,-0.17,52.6849,4
"11487",0.6725,-0.56,56.2033,2.5
"11489",-1.7157,-7,44.4895,1
"11490",-0.5402,0.02,34.2465,0.5
"11491",0.6914,-0.75,54.9693,1.5
"11492",-0.9512,-7,44.0217,1.5
"11493",-0.1453,1.62,69.9766,4
"11494",-0.3477,-0.3,48.4348,1.5
"11495",0.8822,-2.92,34.1014,1.5
"11497",-0.4264,0.55,45.4007,0.5
"11499",-0.8391,1.34,55.2929,2
"11500",0.1192,0.1,40.7209,2
"11501",0.0653,-0.58,62.7187,2.5
"11502",-0.1602,-0.58,50.7372,2
"11504",-0.8837,-7,47.0799,2
"11506",0.5556,-1.8,50.4074,1.5
"11507",-0.6039,-7,50.2892,1.5
"11512",0.0269,-0.17,49.1251,3
"11513",-0.4795,-7,41.688,2
"11515",0.2044,0.1,61.7824,3
"11516",-0.6032,-1.02,42.5838,1
"11518",0.1151,-0.34,50.1682,1.5
"11520",-0.4653,0.1,61.1325,2.5
"11522",0.8303,-7,57.3404,4
"11523",1.226,0.1,64.4204,4
"11526",-0.4046,-0.17,48.9606,3.5
"11527",0.1564,-0.17,49.3907,3.5
"11529",1.0759,0.55,66.6208,3.5
"11530",-0.4134,0.1,51.5699,1.5
"11531",1.6149,0.51,40.8289,3
"11533",-0.2305,0.1,42.6784,3
"11534",-0.5592,-7,44.8114,3
"11535",-0.3591,-7,50.1477,1.5
"11536",0.9921,1.62,65.9843,3
"11538",-1.177,-0.32,28.0263,1.5
"11539",1.2151,0.1,51.4931,1.5
"11540",0.0233,0.95,51.771,2.5
"11541",0.255,0.1,61.2869,3
"11543",-0.5434,0.27,58.7716,3
"11545",-0.3332,-0.34,36.4784,1
"11546",0.183,-0.34,51.6604,3
"11547",-0.8429,-7,31.3702,1
"11551",0.1695,0.1,51.5514,1
"11552",0.692,0.55,44.9243,2.5
"11554",-0.43,-0.17,42.2549,2.5
"11557",-0.6116,-0.58,47.7614,2
"11558",-0.1486,0.1,44.6418,3.5
"11559",-0.0296,0.95,43.0495,0.5
"11561",-0.0655,0.1,54.423,3
"11562",-0.371,-0.3,58.3581,2
"11563",0.7357,-0.56,47.8229,1.5
"11564",-0.296,-0.58,36.6752,0.5
"11565",0.8157,-0.3,46.2479,2.5
"11566",0.2093,-1.02,53.3722,3
"11567",0.1502,0.1,42.3373,2
"11568",-0.4653,1.62,67.0472,3
"11569",-0.3118,0.95,44.3425,1.5
"11570",-0.4715,0.1,49.7163,2.5
"11571",-0.6731,-7,33.988,1.5
"11574",0.9456,0.1,71.5672,4
"11575",-0.7901,1.62,53.5658,3
"11576",-0.6453,-9,42.91,0.25
"11577",-0.0677,0.55,52.6698,3
"11579",1.1009,0.82,50.5957,2
"11580",-0.1724,-0.56,40.9359,1
"11581",-0.9798,-7,39.517,1.5
"11583",0.5746,-2.09,39.6639,2
"11584",0.7119,0.1,61.1905,2.5
"11585",-0.0528,-0.3,50.9285,1.5
"11588",-1.1103,0.1,53.6856,1.5
"11590",-0.1505,0.1,43.7132,2.5
"11591",-1.0283,0.1,60.8322,2.5
"11592",0.323,1.34,61.5721,3
"11593",-0.6108,-0.58,32.9215,0.25
"11594",0.8057,1.62,53.7595,2.5
"11595",0.0502,1.34,58.2988,2.5
"11596",0.2604,0.55,49.5985,2.5
"11597",-0.9931,-0.29,49.0018,2
"11598",0.0573,-0.56,45.4394,2
"11600",-1.2098,-0.17,35.8231,2.5
"11601",0.2054,-0.83,55.814,3
"11603",0.4123,0.9,63.3771,2.5
"11606",-0.6574,-9,32.16,1.5
"11610",-0.9278,-1.41,45.9354,1.5
"11611",-0.755,1.62,32.1968,1.5
"11612",0.001,0.1,57.5118,2.5
"11615",-1.3184,-9,29.6378,1.5
"11616",-0.0792,-7,51.3709,1
"11617",-0.1237,-7,34.5117,1.5
"11619",-1.2553,0.95,51.4094,0.5
"11620",0.0826,-1.41,44.9991,2
"11621",-0.4444,-9,44.8697,3
"11622",-0.8391,-7,39.5058,1
"11623",-0.0426,-2.92,49.0114,2
"11626",0.0569,0.1,40.8754,2.5
"11627",-0.2659,-0.58,55.1432,0.5
"11630",-0.6927,0.1,59.2472,2
"11631",0.7469,-0.56,49.0131,3.5
"11633",-0.4293,-0.3,45.1757,2
"11636",-0.8837,1.34,56.0805,2.5
"11638",-1.0643,0.1,31.4998,1.5
"11639",-0.4795,0.1,43.5815,2.5
"11641",-0.096,-0.17,33.5657,2
"11642",-0.3554,0.55,44.5459,3.5
"11643",0.3436,0.1,53.8803,2.5
"11651",-0.0754,-0.3,50.143,3
"11653",-1.4767,-7,48.8443,2
"11658",1.878,-0.61,56.9604,4
"11659",0.6846,-0.17,46.7106,0.5
"11661",0.5087,1.34,71.196,3
"11662",-1.212,0.55,34.3607,1
"11663",0.6318,1.34,37.9723,2.5
"11664",-0.1495,-0.97,46.5632,2.5
"11670",0.1141,0.1,55.3236,3.5
"11671",0.3358,0.1,59.9308,3
"11673",-0.0853,-1.46,42.1154,0.5
"11674",1.6955,-0.3,74.6435,3.5
"11675",-0.1323,-0.97,56.6129,3
"11676",-0.5621,-7,41.206,1.5
"11681",-0.2107,-7,64.2523,1.5
"11684",-1.0712,0.51,50.9929,3
"11685",0.5877,0.38,54.8862,3
"11686",-0.1206,0.1,60.9398,1.5
"11688",-1.5209,0.51,40.3135,2.5
"11689",0.2238,0.1,50.8767,4
"11690",0.9716,-0.17,49.1981,3.5
"11691",-0.1852,-0.3,47.144,2.5
"11694",-0.87,-7,30.2461,0.5
"11698",-0.1813,1.62,48.6044,4
"11701",-0.2033,0.1,40.7758,0.25
"11702",-0.9468,-0.3,55.672,3.5
"11703",0.0484,-0.56,60.9453,3
"11704",-0.0495,-7,45.2041,1
"11706",1.4347,-0.3,60.2521,1.5
"11710",0.5906,-0.58,75.1108,3
"11712",-0.4834,-0.17,59.5792,3.5
"11714",-0.5146,0.1,40.7993,2.5
"11716",1.0925,-7,48.7477,4
"11717",-1.0386,0.1,45.9732,1.5
"11718",1.2331,1.62,54.9216,2.5
"11719",-1.118,-1.29,40.3036,2.5
"11720",-0.4488,0.1,53.7131,3.5
"11722",0.9193,-0.17,71.206,3.5
"11726",0.6296,0.1,67.5214,3
"11728",-0.7409,-0.17,52.3206,0.5
"11729",1.351,-7,54.014,3.5
"11731",-0.6087,0.1,59.7633,3
"11732",-0.1588,-1.41,50.8267,2.5
"11733",0.432,-7,49.8991,3.5
"11734",0.1757,-0.17,38.7839,1.5
"11736",0.5149,-0.17,56.1374,2.5
"11737",0.307,-0.17,47.6478,1.5
"11738",0.6041,0.1,51.3183,2.5
"11739",-0.5654,-0.17,51.4936,2
"11740",-0.3941,-2.92,28.2578,2
"11741",0.7952,-0.17,57.0613,3.5
"11742",1.1937,0.49,67.376,3
"11743",-0.8201,-0.17,48.4119,2.5
"11744",-0.6004,0.1,57.4439,3
"11745",1.5315,1.62,60.7953,4
"11746",-0.1452,0.1,51.5628,3
"11747",0.8502,-1.41,49.1965,0.5
"11748",0.3228,0.95,61.4345,2.5
"11749",-0.9952,1.62,48.513,2.5
"11750",-0.7432,-1.66,35.9497,0.5
"11752",1.063,0.1,63.6304,3
"11753",0.5588,-0.17,54.5505,3
"11755",-0.1475,0.49,48.6935,1
"11763",-0.9271,-0.17,47.1826,1.5
"11765",-0.0827,-0.56,48.766,1.5
"11766",1.0292,0.95,62.443,4
"11771",-0.14,-0.97,59.7521,3
"11772",0.329,-0.3,46.7739,1
"11773",0.3286,-1.41,54.5028,2
"11778",0.6284,-0.17,37.7066,2
"11779",-0.1789,-0.17,57.4046,3.5
"11780",-0.3246,-0.29,46.8542,2
"11781",-0.771,0.1,56.0258,3
"11783",-0.311,-7,48.8816,1
"11785",-0.3612,-0.56,44.0123,2
"11786",1.0759,0.1,50.8949,3
"11787",1.1973,0.51,51.9263,3
"11791",0.6166,0.1,56.0028,3.5
"11794",1.031,1.62,57.4998,3.5
"11796",-0.7901,-0.69,38.195,1
"11797",-0.5434,-7,63.8928,3
"11798",0.0955,0.55,64.7691,4
"11801",-0.2488,1.62,44.3791,3.5
"11802",0.7114,-0.58,61.923,2
"11803",0.0944,0.1,51.3042,3
"11804",-0.2132,0.55,60.8204,4
"11805",-0.0996,0.1,47.7416,1.5
"11812",-0.5621,0.1,41.7482,0.5
"11813",0.5254,-1.02,45.559,2
"11814",-0.1804,0.1,66.7469,4
"11815",-1.0643,-1,41.6777,2
"11817",-0.5512,1.62,48.5244,3.5
"11819",-1.0486,0.9,56.3135,2
"11820",0.1774,-0.97,35.0836,1
"11822",-0.2753,-2.92,43.3147,1.5
"11824",-0.5465,-0.29,32.0036,2
"11827",-0.874,-1.41,52.0217,3
"11829",0.3323,0.1,44.2704,2.5
"11834",0.2563,0.1,47.7738,1.5
"11835",-0.0102,0.95,57.6699,3
"11837",-0.8455,0.66,30.7672,1
"11838",0.1587,0.27,66.8523,4
"11839",0.0885,-0.97,46.1086,2
"11840",-0.3465,1.34,60.1696,3.5
"11841",0.502,-2.92,33.5225,1
"11842",-0.1236,1.62,68.2674,4
"11846",0.7324,-7,50.2776,2.5
"11854",1.06,1.62,58.6538,4
"11856",0.093,0.1,51.7271,3
"11857",0.275,1.62,53.5213,1
"11860",-0.2554,-0.3,48.4244,2.5
"11864",0.377,-0.56,48.4581,3
"11865",0.2124,0.1,57.7554,3.5
"11867",0.4659,0.49,56.3664,1
"11870",0.282,-1.41,35.5227,2.5
"11872",-0.8412,0.1,49.6803,3
"11873",1.3736,0.51,61.7233,2
"11875",0.1574,0.1,59.9325,3.5
"11878",1.0674,0.1,53.6605,2
"11879",-0.4542,-0.58,53.5737,2.5
"11880",-0.7751,0.1,52.2676,2.5
"11881",-0.7751,-2.65,31.7986,1
"11883",0.2488,-2.92,33.399,0.25
"11884",-0.4924,0.1,48.7258,3
"11885",0.2033,-9,49.6736,1.5
"11886",-0.3554,-2.92,29.8185,1.5
"11888",-0.5628,-1.68,63.176,2
"11889",0.0584,0.49,58.5889,1
"11892",-0.1063,0.95,52.5338,3.5
"11893",1.5848,1.34,55.3566,3
"11894",0.9762,-7,51.3684,1
"11895",0.7523,0.1,64.3787,3.5
"11896",0.3548,0.1,53.4866,2
"11897",-0.5813,-7,30.9501,2
"11898",0.2081,1.62,41.461,2.5
"11900",-0.3332,-0.69,40.6132,1.5
"11902",0.0301,-0.17,62.0041,2
"11903",-1.1769,0.1,32.2098,1
"11904",-0.4916,-1.68,51.5204,2
"11906",1.2796,-0.97,49.6272,3.5
"11907",-0.1755,1.62,49.7589,2.5
"11908",-0.8103,1.62,60.9882,4
"11912",-0.0095,-7,56.2025,1.5
"11913",-0.5089,0.1,42.9178,1.5
"11915",-0.5221,-7,48.8058,2
"11916",0.4407,-2.09,50.1299,1.5
"11917",-1.0704,-0.3,28.0391,1.5
"11918",0.5883,0.1,50.2752,2.5
"11919",0.928,0.1,57.5541,2.5
"11920",0.391,-0.56,62.4324,3.5
"11922",1.2248,0.1,55.1267,2.5
"11923",-0.4542,-7,47.1051,2
"11924",0.8854,-1.29,53.1537,2
"11927",0.0367,-0.17,58.0819,2.5
"11928",-0.442,0.1,51.9819,2.5
"11929",-0.6568,-2.65,41.5575,1
"11932",1.1188,-0.56,61.6026,2.5
"11933",1.2037,0.9,53.0374,3
"11935",1.2984,-9,70.5762,4
"11938",1.4591,-1.46,63.5182,3.5
"11941",0.1463,0.55,47.5676,2.5
"11943",-1.4767,0.24,45.4878,1.5
"11947",-1.2098,-1.41,37.2559,1.5
"11948",-1.0862,-0.17,49.139,1
"11950",0.72,1.62,50.5296,1.5
"11951",-0.0977,-7,50.6133,3
"11954",-0.4046,0.51,50.4305,3.5
"11955",0.2806,-1.68,56.7268,3
"11956",-0.5402,1.62,45.1686,2.5
"11957",0.7048,-1.02,63.7592,2
"11958",1.0984,-1.37,56.805,1
"11959",0.6836,1.07,66.2645,3
"11962",0.6166,1.62,54.9428,2.5
"11964",-0.913,0.1,49.6226,1
"11965",-0.5429,1.62,44.0892,3
"11966",-1.3081,-0.17,44.5185,1.5
"11967",-0.082,-7,29.8228,2.5
"11968",-0.4036,0.1,47.3868,2
"11969",0.1098,-7,35.0657,0.5
"11971",1.4192,0.1,59.9262,3.5
"11974",-0.0925,0.1,46.6551,1.5
"11975",0.6195,0.1,63.2565,3
"11976",0.2809,-7,42.8924,2.5
"11977",0.9402,1.62,71.0318,4
"11979",0.4529,0.1,51.9358,2.5
"11980",0.3502,-7,42.915,2.5
"11981",0.3008,0.1,44.655,1.5
"11983",0.2669,1.62,56.2731,3
"11986",0.2609,1.62,65.4191,3.5
"11990",-0.4973,-9,48.4964,1
"11992",-0.5761,0.1,45.8327,2
"11993",-0.2232,-7,53.1144,1
"11994",0.2355,1.62,52.5273,3.5
"11996",0.1021,-7,46.9497,1.5
"11997",0.7542,1.62,49.9914,3
"12002",0.0998,1.62,55.5532,1
"12003",-1.0376,0.1,32.4044,1
"12004",1.2556,-0.58,70.8053,3
"12006",0.7817,-0.61,68.2546,3
"12007",-0.5995,0.1,53.1746,2.5
"12008",1.1788,0.1,51.5226,1.5
"12009",-0.5512,-0.97,60.1713,3.5
"12010",0.151,-9,47.1708,1
"12016",0.6389,1.62,68.4763,3
"12018",-0.5301,0.1,42.4316,1
"12019",-0.7064,-0.17,65.6904,2
"12021",-0.1505,0.1,38.6627,1.5
"12022",-0.1384,0.1,58.3862,3
"12024",1.3384,-7,57.6809,4
"12025",-0.1236,-7,58.4498,3
"12026",0.984,0.55,70.1032,3.5
"12027",1.1916,0.55,58.4158,3.5
"12028",1.2959,-0.17,58.1746,2.5
"12029",-0.7133,-2.92,44.0307,0.25
"12030",0.6776,1.62,71.3807,4
"12031",0.4883,1.62,72.5784,4
"12032",-0.1805,0.55,54.4867,2.5
"12033",0.5097,-1.02,48.9319,2.5
"12034",0.1779,0.1,41.9648,2
"12037",-0.8725,-0.58,47.7036,1.5
"12038",0.3201,0.1,61.2861,3
"12040",-0.8623,0.1,48.6553,2
"12041",-0.1084,-1.82,58.622,1
"12042",0.6531,0.38,61.9441,2.5
"12043",0.7353,0.1,64.4036,2.5
"12045",-0.7156,-0.17,51.9346,2
"12046",-0.4763,-0.56,59.2934,3
"12047",-0.0655,-1.41,61.4142,2.5
"12048",-1.1701,-2.92,47.9578,2
"12049",-0.1876,-2.48,30.5334,2.5
"12050",-0.432,-7,59.6332,2.5
"12051",0.5758,-0.29,54.3661,3.5
"12054",-1.0333,-1.24,50.782,3
"12055",1.553,-0.17,49.9189,4
"12056",-0.0529,0.55,47.3571,1
"12058",-1.1012,0.1,48.2915,2
"12062",-1.102,0.1,56.8736,2.5
"12063",-0.0578,1.21,48.6655,3.5
"12066",0.1825,-2.92,58.2031,2
"12069",-0.0138,0.1,60.5671,3
"12071",-0.6347,0.1,52.7715,3.5
"12073",-0.6665,-7,57.8251,1
"12074",0.2258,1.62,68.4896,4
"12075",-0.5089,1.62,57.9424,3
"12076",0.5477,0.94,53.7229,2.5
"12078",-0.258,-0.56,40.9717,2.5
"12079",-0.0094,-0.44,44.0157,2
"12081",-0.606,0.95,39.5241,1
"12084",-0.1893,0.1,50.4129,2.5
"12085",0.3142,0.1,48.9022,1.5
"12088",0.8942,0.95,61.8329,4
"12090",0.1079,1.07,45.2015,2.5
"12091",-1.0949,1.62,34.3875,2
"12092",-0.6888,-1,45.9739,3.5
"12093",-0.4759,-0.97,49.413,4
"12095",-0.7592,-7,53.0847,2.5
"12100",-0.6906,-0.17,56.8322,2
"12101",0.5498,-9,60.5171,4
"12103",1.3732,-1.02,52.788,2
"12104",-0.7205,1.62,27.0733,1.5
"12105",-0.3254,-0.69,71.0313,3
"12106",-0.8821,-7,31.6118,1
"12109",1.4891,0.1,41.0844,3
"12112",-0.2716,-1.41,44.8853,2.5
"12113",0.4018,-0.61,35.9228,2
"12114",1.699,-0.58,60.1964,3
"12115",-0.1581,-0.17,64.5819,3.5
"12116",-0.0063,0.1,45.138,2
"12117",0.3514,-0.58,39.8682,2.5
"12118",-0.6163,-0.56,40.9154,3
"12119",0.911,1.62,57.447,3
"12120",-0.0993,0.1,36.4219,2
"12121",0.1375,-0.13,52.1297,2
"12123",-0.7751,0.51,48.1272,2
"12124",-0.0632,-0.88,57.7942,2
"12126",1.1568,1.62,68.8194,3.5
"12127",0.9503,-0.75,52.9898,3.5
"12128",-0.4108,-1.02,39.9953,0.5
"12129",0.3685,-7,59.98,3.5
"12130",-0.1786,-1.68,53.6436,2.5
"12132",-0.2226,0.1,49.1811,2.5
"12133",-0.1236,0.95,51.0408,4
"12135",0.4773,1.62,60.5829,4
"12138",0.1066,-0.73,42.0145,1.5
"12139",-0.2846,0.1,38.2874,1.5
"12141",0.2181,0.55,52.6298,2
"12143",0.8902,1.21,62.1424,3.5
"12145",0.2814,1.62,62.5041,3.5
"12146",-0.482,0.1,46.8786,2
"12147",2.0679,1.62,74.2676,4
"12148",0.2111,0.1,40.1707,2
"12153",-0.0102,1.62,44.197,2.5
"12155",0.4034,-1.41,50.2998,4
"12159",0.6544,0.95,47.6833,2.5
"12162",-0.7046,0.1,43.7751,1
"12164",0.7055,0.27,47.3432,3
"12165",-0.1431,-2.92,43.1249,2
"12170",0.5525,0.1,37.6815,3.5
"12173",-0.6873,-0.17,57.2576,3
"12174",-0.074,0.1,49.7491,3
"12176",0.305,-0.58,44.4949,0.5
"12177",0.1159,-0.3,62.8072,2
"12178",-0.3053,1.62,46.0191,0.25
"12180",0.142,1.62,51.9251,1.5
"12181",-0.1412,1.62,67.3379,3.5
"12182",-0.7799,-9,48.4553,2.5
"12183",-0.7045,-7,54.8857,2
"12185",-0.2195,1.62,51.8362,3
"12187",0.1083,0.8,32.2273,2
"12188",-1.3077,-0.3,50.3801,2.5
"12189",0.4073,-0.85,34.662,2.5
"12190",0.0634,-0.56,50.4133,2
"12192",0.4294,0.1,54.786,3
"12193",-0.7555,1.62,44.6479,2.5
"12194",-0.3699,-7,41.6606,3
"12196",0.1856,0.1,64.4061,2.5
"12198",-0.4302,0.78,45.8951,0.25
"12199",0.4775,-7,41.4014,2
"12201",-0.8158,-0.83,54.3503,2.5
"12202",-1.0643,-1.24,45.6443,2.5
"12210",0.5397,-0.97,46.5912,1.5
"12211",-0.1403,0.95,67.7145,3
"12213",0.3922,1.62,48.7325,2.5
